604642608;-3637;-838;-7273
604643181;-3665;-866;-7291
604643755;-3676;-885;-7313
604644329;-3676;-885;-7313
604644902;-3682;-889;-7335
604645476;-3682;-889;-7335
604646050;-3660;-894;-7356
604646624;-3660;-894;-7356
604647197;-3619;-894;-7371
604647771;-3609;-887;-7366
604648345;-3609;-887;-7366
604648922;-3611;-888;-7343
604649540;-3611;-888;-7343
604650113;-3648;-891;-7309
604650687;-3681;-877;-7272
604651261;-3681;-877;-7272
604651834;-3701;-852;-7238
604652408;-3701;-852;-7238
604652982;-3688;-829;-7218
604653556;-3688;-829;-7218
604654129;-3653;-803;-7204
604654703;-3643;-777;-7180
604655277;-3643;-777;-7180
604655851;-3652;-784;-7152
604656424;-3652;-784;-7152
604656998;-3696;-808;-7135
604657572;-3696;-808;-7135
604658145;-3706;-814;-7137
604658719;-3721;-814;-7142
604659293;-3721;-814;-7142
604659867;-3722;-817;-7162
604660440;-3722;-817;-7162
604661014;-3671;-813;-7202
604661588;-3671;-813;-7202
604662161;-3643;-812;-7235
604662735;-3629;-834;-7267
604663309;-3629;-834;-7267
604663883;-3649;-864;-7291
604664456;-3649;-864;-7291
604665030;-3663;-884;-7312
604665604;-3663;-884;-7312
604666178;-3673;-892;-7331
604666751;-3665;-894;-7350
604667325;-3665;-894;-7350
604667899;-3622;-895;-7370
604668472;-3622;-895;-7370
604669046;-3605;-887;-7369
604669620;-3605;-887;-7369
604670194;-3602;-884;-7350
604670767;-3630;-890;-7320
604671341;-3630;-890;-7320
604671915;-3668;-881;-7288
604672489;-3668;-881;-7288
604673062;-3700;-860;-7264
604673639;-3700;-860;-7264
604674227;-3682;-836;-7237
604674801;-3659;-814;-7197
604675374;-3659;-814;-7197
604675948;-3662;-786;-7170
604676522;-3662;-786;-7170
604677095;-3639;-775;-7157
604677669;-3671;-792;-7141
604678243;-3671;-792;-7141
604678817;-3694;-805;-7134
604679390;-3694;-805;-7134
604679964;-3717;-811;-7136
604680538;-3717;-811;-7136
604681112;-3729;-814;-7154
604681685;-3680;-812;-7191
604682259;-3680;-812;-7191
604682833;-3649;-811;-7225
604683406;-3649;-811;-7225
604683980;-3626;-829;-7259
604684554;-3626;-829;-7259
604685128;-3634;-857;-7285
604685701;-3658;-879;-7306
604686275;-3658;-879;-7306
604686849;-3670;-888;-7323
604687423;-3670;-888;-7323
604687996;-3669;-889;-7338
604688570;-3669;-889;-7338
604689144;-3629;-890;-7359
604689717;-3605;-883;-7370
604690291;-3605;-883;-7370
604690865;-3603;-878;-7355
604691439;-3603;-878;-7355
604692012;-3622;-885;-7327
604692586;-3622;-885;-7327
604693160;-3662;-882;-7296
604693734;-3697;-867;-7265
604694307;-3697;-867;-7265
604694881;-3701;-844;-7242
604695455;-3701;-844;-7242
604696028;-3666;-819;-7213
604696602;-3666;-819;-7213
604697176;-3645;-789;-7181
604697750;-3635;-774;-7158
604698323;-3635;-774;-7158
604698901;-3661;-790;-7137
604699488;-3661;-790;-7137
604700062;-3700;-805;-7130
604700635;-3700;-805;-7130
604701209;-3706;-808;-7137
604701783;-3723;-812;-7148
604702357;-3723;-812;-7148
604702930;-3699;-817;-7181
604703504;-3699;-817;-7181
604704078;-3661;-815;-7220
604704651;-3639;-824;-7256
604705225;-3639;-824;-7256
604705799;-3638;-852;-7286
604706373;-3638;-852;-7286
604706946;-3666;-877;-7307
604707520;-3666;-877;-7307
604708094;-3675;-886;-7327
604708668;-3677;-882;-7342
604709241;-3677;-882;-7342
604709815;-3645;-882;-7359
604710389;-3645;-882;-7359
604710962;-3611;-879;-7371
604711536;-3611;-879;-7371
604712110;-3606;-872;-7362
604712684;-3616;-876;-7339
604713257;-3616;-876;-7339
604713831;-3658;-880;-7307
604714405;-3658;-880;-7307
604714978;-3691;-868;-7274
604715552;-3691;-868;-7274
604716126;-3708;-843;-7238
604716700;-3685;-821;-7217
604717273;-3685;-821;-7217
604717847;-3651;-793;-7207
604718421;-3651;-793;-7207
604718995;-3641;-769;-7184
604719568;-3641;-769;-7184
604720142;-3656;-782;-7159
604720716;-3701;-798;-7140
604721289;-3701;-798;-7140
604721863;-3707;-799;-7141
604722437;-3707;-799;-7141
604723011;-3718;-803;-7150
604723588;-3718;-803;-7150
604724174;-3716;-811;-7173
604724748;-3676;-810;-7210
604725322;-3676;-810;-7210
604725895;-3649;-814;-7249
604726469;-3649;-814;-7249
604727043;-3638;-839;-7282
604727616;-3638;-839;-7282
604728190;-3664;-869;-7304
604728764;-3672;-883;-7327
604729338;-3672;-883;-7327
604729911;-3677;-883;-7346
604730485;-3677;-883;-7346
604731059;-3658;-885;-7360
604731633;-3658;-885;-7360
604732206;-3614;-884;-7372
604732780;-3603;-875;-7368
604733354;-3603;-875;-7368
604733927;-3606;-876;-7348
604734501;-3606;-876;-7348
604735075;-3641;-884;-7318
604735649;-3677;-878;-7286
604736222;-3677;-878;-7286
604736796;-3707;-858;-7259
604737370;-3707;-858;-7259
604737944;-3700;-837;-7236
604738573;-3700;-837;-7236
604739164;-3660;-811;-7214
604739788;-3645;-783;-7187
604740362;-3645;-783;-7187
604740939;-3643;-782;-7160
604741547;-3643;-782;-7160
604742121;-3683;-799;-7140
604742695;-3704;-805;-7137
604743269;-3704;-805;-7137
604743842;-3709;-809;-7144
604744416;-3709;-809;-7144
604744990;-3718;-816;-7162
604745564;-3718;-816;-7162
604746137;-3684;-816;-7202
604746711;-3653;-817;-7241
604747285;-3653;-817;-7241
604747858;-3634;-837;-7277
604748432;-3634;-837;-7277
604749009;-3644;-870;-7306
604749627;-3644;-870;-7306
604750201;-3663;-889;-7325
604750774;-3674;-892;-7336
604751348;-3674;-892;-7336
604751922;-3670;-887;-7347
604752496;-3670;-887;-7347
604753069;-3626;-885;-7367
604753643;-3605;-877;-7373
604754217;-3605;-877;-7373
604754790;-3604;-872;-7360
604755364;-3604;-872;-7360
604755938;-3624;-881;-7334
604756512;-3624;-881;-7334
604757085;-3667;-883;-7303
604757659;-3703;-868;-7278
604758233;-3703;-868;-7278
604758807;-3696;-840;-7259
604759380;-3696;-840;-7259
604759954;-3670;-820;-7228
604760528;-3670;-820;-7228
604761101;-3672;-797;-7192
604761675;-3650;-775;-7171
604762249;-3650;-775;-7171
604762823;-3661;-786;-7152
604763396;-3661;-786;-7152
604763970;-3698;-800;-7139
604764544;-3698;-800;-7139
604765117;-3709;-806;-7142
604765691;-3727;-811;-7155
604766265;-3727;-811;-7155
604766839;-3697;-816;-7190
604767412;-3697;-816;-7190
604767986;-3657;-815;-7230
604768560;-3657;-815;-7230
604769134;-3635;-826;-7267
604769707;-3632;-857;-7296
604770281;-3632;-857;-7296
604770855;-3660;-883;-7316
604771428;-3660;-883;-7316
604772002;-3669;-890;-7336
604772576;-3669;-890;-7336
604773150;-3671;-886;-7350
604773727;-3641;-888;-7363
604774314;-3641;-888;-7363
604774888;-3606;-883;-7371
604775462;-3606;-883;-7371
604776035;-3601;-873;-7366
604776609;-3601;-873;-7366
604777183;-3609;-874;-7344
604777757;-3649;-880;-7313
604778330;-3649;-880;-7313
604778904;-3683;-872;-7280
604779478;-3683;-872;-7280
604780051;-3705;-850;-7247
604780625;-3705;-850;-7247
604781199;-3688;-829;-7229
604781773;-3651;-802;-7217
604782346;-3651;-802;-7217
604782920;-3639;-777;-7193
604783494;-3639;-777;-7193
604784068;-3647;-785;-7166
604784641;-3647;-785;-7166
604785215;-3691;-802;-7149
604785789;-3699;-804;-7150
604786362;-3699;-804;-7150
604786936;-3711;-808;-7152
604787510;-3711;-808;-7152
604788084;-3716;-816;-7170
604788657;-3673;-814;-7211
604789231;-3673;-814;-7211
604789805;-3647;-816;-7249
604790379;-3647;-816;-7249
604790952;-3634;-839;-7282
604791526;-3634;-839;-7282
604792100;-3653;-871;-7308
604792673;-3667;-887;-7327
604793247;-3667;-887;-7327
604793821;-3675;-888;-7339
604794395;-3675;-888;-7339
604794968;-3663;-887;-7352
604795542;-3663;-887;-7352
604796116;-3617;-886;-7368
604796689;-3600;-876;-7368
604797263;-3600;-876;-7368
604797837;-3602;-872;-7351
604798411;-3602;-872;-7351
604798988;-3630;-880;-7323
604799575;-3630;-880;-7323
604800149;-3670;-879;-7292
604800723;-3705;-864;-7270
604801296;-3705;-864;-7270
604801870;-3700;-840;-7252
604802444;-3700;-840;-7252
604803018;-3667;-816;-7221
604803591;-3667;-816;-7221
604804165;-3653;-789;-7189
604804739;-3639;-778;-7167
604805313;-3639;-778;-7167
604805886;-3669;-792;-7146
604806460;-3669;-792;-7146
604807034;-3698;-804;-7138
604807607;-3698;-804;-7138
604808181;-3703;-809;-7141
604808755;-3721;-814;-7153
604809329;-3721;-814;-7153
604809902;-3691;-816;-7189
604810476;-3691;-816;-7189
604811050;-3655;-814;-7231
604811623;-3655;-814;-7231
604812197;-3634;-829;-7267
604812771;-3634;-862;-7296
604813345;-3634;-862;-7296
604813918;-3661;-885;-7317
604814492;-3661;-885;-7317
604815066;-3670;-888;-7336
604815640;-3670;-888;-7336
604816213;-3669;-882;-7350
604816787;-3634;-884;-7365
604817361;-3634;-884;-7365
604817934;-3604;-878;-7375
604818508;-3604;-878;-7375
604819082;-3602;-869;-7365
604819656;-3616;-873;-7339
604820229;-3616;-873;-7339
604820803;-3658;-880;-7307
604821377;-3658;-880;-7307
604821951;-3691;-870;-7280
604822524;-3691;-870;-7280
604823098;-3705;-845;-7256
604823675;-3681;-824;-7233
604824261;-3681;-824;-7233
604824835;-3661;-801;-7206
604825409;-3661;-801;-7206
604825983;-3649;-778;-7184
604826556;-3649;-778;-7184
604827130;-3652;-784;-7164
604827704;-3694;-800;-7146
604828278;-3694;-800;-7146
604828851;-3696;-804;-7145
604829425;-3696;-804;-7145
604829999;-3715;-808;-7152
604830572;-3715;-808;-7152
604831146;-3711;-816;-7183
604831720;-3667;-816;-7226
604832294;-3667;-816;-7226
604832867;-3645;-821;-7263
604833441;-3645;-821;-7263
604834015;-3632;-847;-7296
604834589;-3632;-847;-7296
604835162;-3657;-878;-7318
604835736;-3667;-890;-7337
604836310;-3667;-890;-7337
604836883;-3673;-885;-7353
604837457;-3673;-885;-7353
604838031;-3659;-883;-7364
604838605;-3659;-883;-7364
604839178;-3616;-882;-7375
604839752;-3604;-872;-7372
604840329;-3604;-872;-7372
604840955;-3608;-869;-7352
604841550;-3608;-869;-7352
604842205;-3641;-877;-7322
604842778;-3679;-874;-7292
604843352;-3679;-874;-7292
604843926;-3712;-857;-7268
604844499;-3712;-857;-7268
604845073;-3710;-836;-7248
604845647;-3667;-810;-7228
604846221;-3667;-810;-7228
604846794;-3647;-781;-7202
604847368;-3647;-781;-7202
604847942;-3643;-779;-7174
604848519;-3643;-779;-7174
604849141;-3678;-797;-7154
604849714;-3705;-804;-7149
604850288;-3705;-804;-7149
604850862;-3705;-806;-7152
604851435;-3705;-806;-7152
604852009;-3713;-812;-7167
604852583;-3713;-812;-7167
604853157;-3687;-815;-7201
604853730;-3654;-815;-7241
604854304;-3654;-815;-7241
604854878;-3634;-832;-7280
604855452;-3634;-832;-7280
604856025;-3641;-863;-7308
604856599;-3641;-863;-7308
604857173;-3664;-885;-7327
604857746;-3673;-888;-7342
604858320;-3673;-888;-7342
604858894;-3672;-881;-7353
604859468;-3672;-881;-7353
604860041;-3631;-881;-7367
604860615;-3631;-881;-7367
604861189;-3603;-874;-7376
604861762;-3602;-866;-7365
604862336;-3602;-866;-7365
604862910;-3617;-871;-7342
604863484;-3617;-871;-7342
604864057;-3660;-875;-7313
604864631;-3660;-875;-7313
604865205;-3694;-865;-7284
604865779;-3707;-841;-7259
604866352;-3707;-841;-7259
604866926;-3680;-819;-7237
604867500;-3680;-819;-7237
604868073;-3654;-792;-7216
604868647;-3645;-772;-7193
604869221;-3645;-772;-7193
604869795;-3659;-783;-7166
604870368;-3659;-783;-7166
604870942;-3701;-798;-7150
604871516;-3701;-798;-7150
604872090;-3698;-798;-7153
604872663;-3713;-802;-7163
604873237;-3713;-802;-7163
604873814;-3711;-811;-7191
604874402;-3711;-811;-7191
604874975;-3667;-809;-7231
604875549;-3667;-809;-7231
604876123;-3646;-816;-7266
604876696;-3634;-844;-7297
604877270;-3634;-844;-7297
604877844;-3658;-873;-7317
604878418;-3658;-873;-7317
604878991;-3668;-885;-7337
604879565;-3668;-885;-7337
604880139;-3674;-881;-7354
604880713;-3658;-880;-7365
604881286;-3658;-880;-7365
604881860;-3614;-878;-7374
604882434;-3614;-878;-7374
604883007;-3603;-867;-7370
604883581;-3603;-867;-7370
604884155;-3606;-866;-7348
